url_path,views_total,views_unique
/bandframework/rose,10,8
/bandframework/rose/tree/main/docs,3,3
/bandframework/rose/tree/main/docs/tutorials,3,2
/bandframework/rose/tree/main/src,3,2
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,2,2
/bandframework/rose/tree/bc9e9caac25506944c9b5888e88882ca54809f66,2,2
/bandframework/rose/tree/main/src/rose,2,2
/bandframework/rose/blob/main/src/rose/free_solutions.py,2,1
/bandframework/rose/blob/main/docs/CAT-40Cann.jpg,1,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_0_quickstart.ipynb,1,1
